Age,Gender,Introversion.Score,Sensing.Score,Thinking.Score,Judging.Score,Interest,Personality,IE
28,Female,0.94433,6.230267196,2.57605,6.257365446,Others,ISFJ,I
26,Male,1.33282,4.710363525,4.87962,5.44504655,Unknown,INFP,I
32,Male,2.80429,6.726371595,3.07198,4.762157896,Technology,ISFP,I
23,Male,0.26382,5.754518736,1.04892,5.378894213,Arts,INFP,I
25,Male,5.6679,4.085166975,2.92582,5.658067119,Arts,ENFP,E
26,Female,9.31309,4.687922564,4.79733,6.109627822,Technology,ENFJ,E
25,Male,3.85168,5.112350917,3.99707,6.138517578,Arts,INFJ,I
28,Male,4.2752,7.419389043,1.25405,4.730546854,Arts,ESFP,E
34,Male,2.61069,3.504204635,1.29437,5.0481858,Sports,INFJ,I
32,Male,5.73335,6.425899937,1.04579,6.105549624,Technology,ESFJ,E
27,Female,3.04666,5.820326313,7.39886,2.608744192,Technology,INTP,I
33,Female,0.32933,6.504758086,5.36763,4.844504469,Arts,ISTP,I
22,Female,8.92824,5.992246551,5.03394,6.364533817,Others,ENFJ,E
28,Female,0.57675,5.66330877,2.35669,6.145932671,Technology,INFJ,I
25,Male,1.67455,5.724744603,0.46473,6.150573728,Unknown,INFJ,I
34,Male,0.66533,6.10053958,0.47339,3.666643776,Unknown,ISFP,I
27,Female,4.8816,6.219829482,6.07744,6.745815229,Others,ESTJ,E
22,Male,4.60867,4.592909856,8.92911,2.312838273,Unknown,ENTP,E
25,Male,9.86824,5.119679614,6.85347,5.239172244,Sports,ENTJ,E
21,Male,3.9967,5.398553681,9.7913,4.663697501,Unknown,INTP,I
25,Female,6.64972,5.701607492,2.91655,4.695572119,Arts,ENFP,E
31,Male,0.10073,6.691296859,9.32082,7.127123809,Technology,ISTJ,I
19,Male,0.80875,5.481688998,7.27358,6.08779627,Unknown,INTP,I
26,Female,0.99408,6.257102225,7.98356,6.5216453,Others,ISTJ,I
27,Male,7.66368,7.253086351,5.74177,3.853481518,Others,ESFP,E
30,Male,7.95437,4.150945189,8.84332,4.763646614,Unknown,ENTP,E
25,Male,1.79517,7.434381582,9.39244,6.510010452,Technology,ISTJ,I
25,Female,2.32449,6.419768578,6.82876,6.056133933,Unknown,ISTJ,I
29,Male,9.69488,6.987901606,6.72441,5.537522836,Unknown,ESTP,E
24,Female,0.43925,6.688309743,8.25254,5.286330482,Sports,ISTJ,I
23,Male,3.62301,6.285287709,8.36009,6.774766228,Unknown,ISTJ,I
34,Male,7.24398,6.485119637,9.74491,3.957239989,Others,ESTP,E
27,Female,8.7773,4.701168306,3.25141,5.388486485,Sports,ENFJ,E
27,Male,8.55219,4.773518039,5.8946,7.587963242,Arts,ENTJ,E
30,Female,8.36436,6.18269393,6.13959,6.02398782,Arts,ESTJ,E
26,Male,7.58592,6.219888158,5.76474,6.363726026,Unknown,ESFJ,E
20,Male,4.02986,4.197781862,2.05093,6.614324447,Sports,INFJ,I
20,Female,4.28203,7.605495233,3.98166,8.234896502,Unknown,INFJ,I
28,Female,2.74715,6.242095078,8.40656,6.059212247,Others,ESTJ,E
29,Female,6.79055,6.338445464,7.55939,2.397395321,Technology,ESTP,E
27,Female,8.42617,5.779363126,0.96356,6.640517191,Unknown,ENFJ,E
23,Female,2.2147,4.566359882,3.03771,5.85726231,Sports,INFJ,I
22,Female,8.80956,4.877108864,7.67371,7.416737852,Unknown,ENTJ,E
29,Male,9.78667,6.28923299,9.29869,4.472585719,Technology,ESTP,E
22,Female,9.76249,2.165538158,6.47602,5.580917752,Technology,ENTP,E
31,Male,6.88885,6.456206458,9.6166,6.057938921,Sports,ESTJ,E
29,Male,7.43413,7.040177025,3.64221,4.919685075,Others,ESFP,E
26,Male,5.2499,6.533331107,6.78731,2.340047795,Sports,ESTP,E
23,Female,7.06613,6.703269665,5.24301,5.043059196,Arts,ESTP,E
32,Male,0.4394,5.509004813,0.55526,5.223055229,Sports,INFJ,I
37,Male,1.71768,6.375473902,7.08399,4.228128727,Technology,ISTP,I
32,Male,2.88406,6.034629798,5.55838,7.291246412,Arts,INTJ,I
22,Male,1.29195,3.326786826,0.44856,5.440251556,Others,INFP,I
26,Male,6.49279,6.468437815,7.19355,4.9485303,Unknown,ESTP,E
24,Male,2.17176,6.260122322,1.81147,5.790080643,Arts,ISFP,I
28,Female,2.84018,6.028960289,0.67987,7.854796806,Unknown,INFJ,I
25,Female,0.39686,6.176507774,6.85751,6.314795124,Unknown,ISTP,I
34,Male,7.21375,6.246188835,9.54327,6.22194775,Unknown,ESTJ,E
19,Male,4.48949,5.220671155,9.32181,5.832208505,Sports,INTJ,I
22,Male,7.80652,4.794553578,1.22069,6.390508483,Unknown,ENFJ,E
22,Male,2.65317,4.2988416,2.01859,5.192761559,Sports,INFJ,I
32,Male,3.31933,6.625923754,7.07392,4.520931154,Technology,ISTP,I
31,Male,0.94671,6.978062736,5.15159,4.379924842,Sports,ISFP,I
27,Female,2.10903,6.392368128,7.61557,6.287941502,Unknown,ISTJ,I
28,Male,8.1323,6.676756424,7.98465,4.049635929,Unknown,ESTP,E
25,Male,0.81208,5.959649,1.21313,5.434574563,Unknown,INFP,I
28,Male,4.56655,6.180263927,2.83388,6.132874857,Unknown,ESFJ,E
20,Male,7.8295,3.761664209,1.62079,6.137642813,Unknown,ENFJ,E
35,Male,4.17822,6.303883792,1.83978,6.784377973,Technology,ISFJ,I
19,Male,3.82171,4.505214849,2.41027,4.429470782,Unknown,ENFP,E
26,Male,5.99557,5.445627635,4.11886,7.37050739,Unknown,ENFJ,E
22,Male,3.32406,3.542128049,1.41562,7.19685593,Arts,INFP,I
29,Female,6.36855,4.091114184,8.63151,5.043801905,Arts,ENTP,E
28,Male,2.67426,5.269360238,0.19669,5.812885485,Unknown,INFP,I
30,Female,0.48234,6.594415908,7.61874,6.025763589,Unknown,ISTJ,I
26,Male,1.10588,6.249481236,4.78997,4.509223583,Arts,INFP,I
26,Female,0.29659,4.943029055,7.54623,6.563345815,Unknown,INTJ,I
24,Female,3.12375,6.254777215,5.51038,5.88179108,Unknown,ISTP,I
33,Female,1.06942,5.040964974,9.43405,7.172363121,Unknown,INTJ,I
25,Female,6.03117,6.484678995,2.47744,2.602216219,Unknown,ESFP,E
24,Female,9.3706,4.492212388,7.54416,6.666666758,Others,ENTJ,E
35,Female,2.7904,6.389397765,7.16202,5.088384307,Unknown,ISTP,I
22,Female,9.17307,6.23038986,8.20738,5.303739718,Technology,ENTP,E
26,Male,4.29855,6.223066577,6.64384,6.563677248,Unknown,ISTJ,I
23,Male,3.59225,5.156542257,8.39576,6.042187207,Arts,INTJ,I
26,Female,3.04687,4.516481296,6.3593,6.396239855,Others,INTJ,I
33,Male,4.13005,5.925301706,1.61521,7.59950328,Technology,ENFJ,E
23,Female,9.01443,5.275748728,2.74556,5.215484499,Sports,ENFJ,E
25,Female,2.30089,6.190641279,7.96241,6.597210681,Others,ISTJ,I
22,Female,4.96112,6.419179004,5.84868,2.576891054,Others,ESTP,E
35,Male,6.89686,5.755917475,7.74346,6.455161861,Unknown,ENTJ,E
31,Male,8.48509,6.34129089,8.92699,0,Unknown,ESTP,E
22,Male,6.66005,4.200637744,6.55566,4.647203325,Others,ENTP,E
21,Female,7.29143,4.551004697,8.62359,4.173494059,Technology,ENTP,E
23,Female,2.45965,5.165411841,6.34343,6.145747759,Unknown,INTJ,I
24,Male,3.58624,7.511318339,6.77217,5.501219272,Sports,ISTJ,I
28,Male,2.01853,6.494885903,5.67746,4.869052652,Technology,ISFP,I
27,Female,1.80826,7.016669699,1.78936,6.070808622,Sports,ISFJ,I
27,Male,7.06717,6.500859572,3.41625,1.30379346,Technology,ESFP,E
24,Male,6.69339,4.049773725,7.37665,2.864908249,Unknown,ENTP,E
28,Male,6.89745,7.6152259,9.57109,6.102593004,Unknown,ESTJ,E
27,Male,0.15368,6.514740887,7.72728,4.409385744,Arts,ISTP,I
28,Female,1.11062,6.050290501,6.98826,4.330983671,Unknown,INTP,I
21,Male,3.58894,7.151448866,2.54076,4.300805452,Arts,INFP,I
24,Male,5.72224,5.723125288,3.70866,6.005049234,Others,ENFJ,E
27,Female,1.98204,6.207571427,8.22752,5.436550104,Unknown,ISTP,I
21,Male,8.00499,5.096808855,8.80276,4.895603886,Arts,ENTP,E
20,Male,5.16799,4.463207829,6.91521,5.364855636,Unknown,INTP,I
20,Male,1.45633,5.403034328,9.49838,6.089087651,Arts,INTJ,I
29,Female,9.35512,6.792505847,4.15357,5.460191923,Unknown,ESFP,E
27,Male,0.51277,6.323938895,2.90329,6.181924375,Arts,ISFJ,I
27,Male,8.454,6.796989951,5.8243,5.204050057,Technology,ESFP,E
24,Male,8.75252,4.069472949,3.63881,3.574231199,Unknown,ENFP,E
25,Male,9.24073,7.049645962,1.8349,4.725850047,Sports,ESFP,E
31,Male,4.31885,5.392720744,4.61299,4.631760431,Unknown,INFP,I
28,Female,5.7719,4.215397306,6.31039,5.588065301,Unknown,ENTP,E
27,Male,3.90017,6.207688742,7.6596,2.65350115,Others,ESTP,E
26,Male,6.18414,6.389583638,9.03873,6.908316456,Unknown,ESTJ,E
26,Male,2.24088,7.784107641,4.45621,5.231163506,Technology,ISFP,I
29,Male,6.33404,6.55464264,7.9986,6.626863983,Technology,ESTJ,E
22,Female,6.82438,5.415125465,0.71372,6.298605504,Unknown,ENFJ,E
24,Male,2.84895,6.95045064,2.43726,7.764946854,Arts,INFJ,I
24,Male,4.75781,3.987914844,8.36248,5.262248766,Sports,INTJ,I
27,Male,6.92021,6.856111986,5.06292,6.113027723,Unknown,ESFJ,E
34,Female,5.0549,1.597422155,0.34068,6.62429251,Technology,ENFJ,E
23,Female,9.39647,5.167507264,0.58884,6.327686086,Technology,ENFJ,E
34,Female,3.34565,6.470722905,2.62414,6.002208999,Others,ISFP,I
34,Male,3.72094,6.302671842,3.83735,6.306993235,Technology,ESFJ,E
27,Male,8.08092,6.98587344,0.45557,6.736939084,Unknown,ESFJ,E
29,Male,0.03363,5.567680114,9.54958,4.182458931,Unknown,INTP,I
34,Male,0.45885,5.06895115,5.49129,3.17792309,Arts,INFP,I
23,Female,0.13246,4.367025487,0.10256,6.415327841,Unknown,INFJ,I
27,Male,1.55879,5.770996794,1.65582,4.197321651,Arts,INFP,I
31,Female,4.28989,6.200372174,7.34203,4.084518525,Arts,ESTP,E
25,Female,1.27819,6.311874271,3.34002,5.382352589,Sports,ISFJ,I
33,Female,6.57949,3.764747715,7.83136,6.30759441,Unknown,ENTJ,E
27,Female,5.71415,7.206741243,0.22566,5.316862744,Unknown,ESFP,E
25,Male,7.24694,6.617413047,5.91586,2.615535152,Technology,ESFP,E
22,Male,8.37939,6.178066426,2.81212,7.225908193,Arts,ESFJ,E
36,Female,0.31126,6.775673157,0.55326,4.689721213,Unknown,ISFP,I
35,Female,3.09803,6.443077971,1.75194,5.859228023,Arts,ISFP,I
24,Female,8.24833,4.47566343,7.04958,5.175733516,Sports,ENTJ,E
34,Male,2.44007,3.139351647,0.64626,5.207361827,Sports,INFJ,I
31,Female,5.35605,6.168583294,8.78929,5.263038352,Sports,ESTJ,E
25,Female,0.4367,5.510657667,2.93086,4.062376948,Unknown,INFP,I
25,Female,3.92695,5.326835452,4.78991,4.971704323,Sports,INFP,I
31,Female,0.39015,7.043122902,4.13372,6.292577198,Arts,ISFJ,I
24,Male,4.80402,6.072413655,1.33655,5.844356115,Unknown,ENFP,E
26,Male,9.12536,7.860397584,8.44724,7.465050187,Unknown,ESTP,E
26,Female,6.87958,6.464689075,6.38811,4.797661975,Others,ESTP,E
27,Female,2.23755,6.525789512,7.94059,6.066647798,Others,ISTP,I
24,Male,5.86504,6.699468007,6.8707,6.572575616,Others,ESTP,E
21,Male,5.70101,4.233879166,0.14711,6.11439051,Technology,ENFP,E
26,Female,8.63805,4.234948662,6.55794,4.409594291,Technology,ENTP,E
28,Female,2.03661,3.977156101,0.57615,6.113165592,Unknown,INFJ,I
28,Male,0.05041,4.577201707,8.09609,5.787085123,Unknown,INTP,I
24,Female,9.83347,6.355910969,7.55945,6.284396079,Others,ESTJ,E
32,Female,3.37126,6.188344845,1.60493,3.45458605,Unknown,ESFP,E
20,Female,6.09318,6.169474895,7.8238,6.41771712,Arts,ENTJ,E
28,Male,1.8694,3.231951133,4.03441,4.456325437,Unknown,INFP,I
34,Female,6.56027,5.312038145,5.42811,6.115856606,Technology,ENFJ,E
25,Male,0.57894,4.118484227,2.55037,5.539472067,Sports,INFJ,I
27,Male,7.05723,5.646225177,4.79492,6.692867627,Technology,ENFJ,E
25,Male,3.45867,7.629762083,7.00606,2.167419831,Unknown,ISTP,I
33,Female,7.39145,3.855157509,9.24109,6.043298818,Unknown,ENTJ,E
22,Female,7.8155,4.692717339,3.69992,6.954939439,Unknown,ENFJ,E
29,Female,9.75704,7.056308384,1.70418,6.703165056,Unknown,ESFJ,E
24,Female,8.77467,6.183681913,8.53753,5.250614436,Unknown,ESTP,E
21,Female,5.40209,7.168153848,4.08136,4.755397557,Arts,ENFP,E
23,Male,2.71947,7.382364402,9.63042,5.403399121,Sports,INTJ,I
25,Male,7.46208,7.294549384,3.97731,3.389969109,Unknown,ESFP,E
30,Male,5.40573,8.040743351,7.27857,6.260635868,Unknown,ESTJ,E
30,Male,1.45885,6.494168247,8.9624,3.192751716,Arts,ISTP,I
24,Male,7.39922,6.153201967,5.95571,3.632826055,Unknown,ESFP,E
20,Male,0.48373,5.904232796,6.78211,7.516226492,Others,INTJ,I
28,Male,5.19256,7.191303283,7.31701,4.691784368,Technology,ISTP,I
28,Male,5.61444,4.812876082,5.77255,6.750850598,Arts,ENTJ,E
25,Female,0.60684,4.63960457,1.27971,6.220545445,Unknown,INFJ,I
38,Male,7.49473,6.676455638,0.73249,1.968636804,Arts,ESFP,E
27,Male,5.94861,4.436754739,0.53335,6.219549099,Arts,ENFJ,E
39,Male,4.01056,6.419581402,5.07008,6.053449157,Others,ISFJ,I
26,Female,4.49088,6.205542452,2.66026,4.35977064,Arts,ESFP,E
39,Male,1.11066,6.383789122,4.30796,6.718458118,Unknown,ISFJ,I
24,Female,3.16342,4.295485077,5.91565,7.08641816,Others,INTJ,I
28,Female,6.61995,8.030086324,7.05867,6.214266137,Unknown,ESTJ,E
20,Female,0.19,4.707613836,5.7269,4.470530839,Unknown,INTP,I
37,Male,0.17433,5.690016348,8.0478,6.030117494,Arts,INTJ,I
38,Male,8.02117,4.409558061,2.15805,3.476892411,Arts,ENFP,E
26,Male,1.51368,6.277497056,7.13874,7.967043835,Unknown,ISTJ,I
27,Female,0.31785,6.748592581,0.80607,6.786308178,Unknown,ISFJ,I
35,Male,8.14362,6.218273127,4.49221,6.404793067,Technology,ESFP,E
28,Male,8.4971,2.905609554,8.83907,6.576347769,Arts,ENTJ,E
26,Female,2.46951,6.155203496,0.39846,3.895809358,Technology,ISFP,I
23,Male,5.08513,5.972485359,3.28384,2.624711048,Technology,INFP,I
35,Male,7.20933,6.834226153,7.92117,5.242702773,Sports,ESTJ,E
25,Female,7.58379,6.440420547,2.63645,6.49874118,Unknown,ESFJ,E
26,Male,0.42226,3.128538996,3.31223,4.30374516,Unknown,INFP,I
25,Male,4.09108,4.603145813,5.13108,6.223846649,Arts,INFJ,I
20,Male,3.16211,6.005227373,6.18429,6.108158679,Technology,INFJ,I
30,Male,0.8952,6.5797015,7.22962,6.701668018,Others,ISTJ,I
23,Male,6.2645,4.204386732,8.62706,6.950028131,Technology,ENTJ,E
28,Male,8.80303,4.845607667,7.7945,6.723324913,Unknown,ENTJ,E
28,Male,2.94488,6.321144421,5.73792,6.905785385,Unknown,ISFJ,I
36,Male,2.40255,6.953028086,8.23748,6.7968754,Unknown,ISTJ,I
21,Male,0.70946,5.672609129,1.77769,4.250852362,Sports,INFP,I
23,Female,5.8494,4.240614164,5.54808,6.429471896,Sports,ENTJ,E
20,Male,4.47722,3.623135143,4.72633,4.926419865,Others,INFP,I
22,Female,3.50289,5.588716005,0.37445,6.178592075,Arts,INFJ,I
22,Female,9.82525,7.064524025,8.09956,6.210409279,Arts,ENTJ,E
23,Female,7.91649,5.498230723,1.36659,5.575064977,Others,ENFP,E
28,Male,7.71386,7.658416858,3.46135,3.594958981,Unknown,ESFP,E
26,Female,1.64278,5.980542218,8.10822,5.433318731,Sports,INTJ,I
24,Male,2.57179,7.032304018,6.36629,7.201695676,Technology,ISFJ,I
23,Female,3.00112,5.418158544,4.98971,5.174312583,Arts,ENTP,E
34,Female,8.51112,4.296980896,7.43448,5.135547556,Sports,ENTJ,E
25,Female,7.78433,4.601300477,0.94143,6.562577613,Arts,ENFJ,E
25,Male,2.7426,2.811106092,2.55231,3.435635611,Technology,INFP,I
33,Male,4.30408,8.163774941,6.44339,5.916294255,Unknown,ISFP,I
26,Female,9.02994,6.308789935,9.14493,6.533157022,Sports,ESTJ,E
22,Male,1.27403,4.365988808,1.22672,5.69194384,Arts,INFP,I
24,Female,5.34256,6.245617032,9.36695,5.045398328,Arts,ESTP,E
23,Female,1.09467,4.50118443,7.28297,5.708558038,Sports,INTJ,I
29,Male,1.31205,7.51130718,8.97258,6.66871625,Arts,ISTJ,I
31,Male,3.28463,6.685784018,7.64206,4.552028539,Unknown,ISTP,I
30,Male,7.58918,6.155766127,2.37007,4.681657523,Others,ESFP,E
28,Female,0.98072,3.808205508,0.07963,3.801426826,Arts,INFP,I
23,Male,8.63376,6.485241014,3.34624,6.113508978,Unknown,ESFJ,E
25,Female,3.75562,6.81963648,2.42842,6.300434433,Unknown,ESFJ,E
28,Male,7.92261,7.255993785,7.07348,4.349094067,Unknown,ESTP,E
25,Male,6.44534,6.895531923,1.11893,3.683230348,Arts,ESFP,E
38,Male,6.44064,5.387576598,1.30056,6.92607769,Unknown,ENFJ,E
26,Female,7.43467,5.385929419,4.31521,3.599326371,Unknown,ENFP,E
32,Male,1.62452,6.136747895,4.84677,6.605552124,Unknown,ISFJ,I
31,Male,0.33818,6.332931714,9.97513,3.816047859,Unknown,ISTP,I
26,Male,2.49019,4.1432634,0.87376,5.275319648,Sports,INFJ,I
23,Female,5.28193,5.523199485,3.64925,4.155768991,Technology,ENFP,E
21,Female,2.53646,4.999132139,3.16381,6.495815316,Unknown,INFJ,I
27,Male,9.79815,6.785993184,0.74859,4.503880026,Sports,ESFP,E
32,Male,2.22413,6.189948452,7.96704,7.494421768,Others,ISTJ,I
29,Male,9.35496,6.900688767,6.66197,4.349940299,Sports,ESTP,E
29,Male,5.86868,6.51969564,9.79627,5.773279753,Arts,ESTP,E
26,Male,4.66326,6.861452049,0.48165,4.018845347,Unknown,ISFP,I
29,Female,2.75296,7.069915246,4.53334,7.394238764,Unknown,ESFJ,E
41,Female,7.02509,6.156325437,7.65595,5.172312565,Others,ESTP,E
23,Male,3.44962,7.057427376,4.52844,5.486897484,Others,ISFP,I
24,Female,1.8491,6.434424558,7.457,6.302260224,Technology,ISTJ,I
23,Female,2.87511,4.081240145,6.89345,5.108800396,Arts,INTP,I
24,Female,4.29733,5.794480683,0.19577,6.460324861,Sports,ENFJ,E
22,Female,0.33161,7.032026246,8.26891,5.068442122,Technology,ISTP,I
27,Male,2.89107,6.364862114,0.82253,7.042483143,Unknown,ISFJ,I
26,Female,4.16889,6.381738868,1.86142,5.828878308,Sports,ESFJ,E
29,Male,9.10062,6.229863171,6.8287,4.349747802,Unknown,ESTP,E
31,Female,0.5185,4.94127404,9.58322,6.527437982,Arts,INTJ,I
24,Male,9.77347,6.233223668,8.46834,6.990149171,Others,ESTP,E
22,Male,3.39296,4.769925482,8.73066,4.079038524,Unknown,INTP,I
22,Male,9.65068,6.666310235,8.37685,6.134567814,Others,ENTJ,E
33,Male,3.54207,5.89822178,9.10221,4.649027151,Others,INTP,I
23,Male,4.92648,6.592162737,8.4023,6.115154051,Arts,ISTJ,I
28,Female,3.82991,6.649349,8.95588,4.382700677,Technology,ESTP,E
21,Female,0.57845,5.486168667,7.16512,6.446115765,Unknown,INTJ,I
19,Male,1.12001,4.945687196,6.5493,2.586219027,Unknown,INTP,I
22,Female,4.13103,6.615771053,7.17582,5.78025403,Unknown,ISTP,I
26,Male,1.9272,5.774391852,4.33941,6.989382181,Unknown,INFJ,I
22,Male,0.26747,5.067587071,9.65822,3.654686335,Unknown,INTP,I
25,Male,5.48755,6.506460908,9.25725,5.321687557,Sports,ESTJ,E
22,Male,0.38448,5.504327384,1.74574,5.490228857,Unknown,INFP,I
22,Male,3.29421,6.123358215,7.48414,6.40080197,Technology,INTJ,I
31,Female,7.31167,7.171040107,0.66883,6.183217438,Arts,ESFP,E
26,Female,9.97274,4.365105759,6.77798,7.208811133,Unknown,ENTJ,E
25,Male,9.16436,3.06756997,0.53147,4.424529408,Unknown,ENFP,E
29,Male,7.59241,6.26928442,0.50914,6.242782159,Others,ESFJ,E
31,Female,3.45969,5.963313509,9.72298,5.831409749,Sports,ENTJ,E
30,Male,6.53904,4.017740598,5.67422,1.326527877,Technology,ENFP,E
32,Male,0.39358,6.991763642,5.30218,6.964656551,Others,ISFJ,I
31,Male,4.58224,6.218797197,2.65501,3.935083274,Unknown,ISFP,I
27,Male,8.72966,6.319164904,5.33403,4.422487356,Arts,ESFP,E
23,Female,3.10392,7.149292395,3.59629,4.61940272,Unknown,ISFP,I
23,Female,0.19877,5.093538852,3.59432,6.305952275,Unknown,INFJ,I
23,Male,5.9592,7.002876655,8.60729,4.841669922,Unknown,ESTP,E
23,Male,2.25517,6.00259141,8.8389,3.636446659,Others,INTP,I
31,Male,3.70131,6.405859767,7.05666,5.202875315,Technology,ISTP,I
41,Female,7.08327,4.536223521,4.21759,3.903318806,Sports,ENFP,E
28,Male,3.21787,5.990042968,0.99503,6.11569061,Arts,INFP,I
28,Male,3.13042,7.641704735,6.47208,6.148563845,Others,ISFJ,I
23,Female,4.67196,3.914408806,7.01378,5.303068468,Sports,ENTJ,E
31,Male,7.65552,5.164928269,0.42175,4.505976266,Arts,ENFP,E
32,Female,8.25045,6.533314263,9.67126,5.827729516,Unknown,ESTP,E
29,Male,4.3628,6.518211854,4.08401,5.356610969,Others,ESFP,E
26,Male,1.78962,4.080292859,6.04822,5.055409683,Sports,INFJ,I
29,Female,0.6462,5.400745971,5.6866,6.999626896,Unknown,INTJ,I
27,Male,7.54273,7.463789572,2.60454,7.731346614,Sports,ESFJ,E
36,Female,0.74621,6.471404661,5.85155,5.737805653,Sports,ISTJ,I
29,Male,0.35884,7.865639416,0.73003,4.114436031,Others,ISFP,I
33,Male,3.63887,7.384058654,9.2849,6.130709841,Unknown,ISTJ,I
33,Male,2.27421,5.054697705,9.08502,3.407940006,Sports,INTP,I
38,Female,1.69106,5.207499303,6.12662,6.562413908,Unknown,INTJ,I
24,Female,3.01245,7.085025024,9.25982,3.493383646,Sports,ISTP,I
22,Female,0.34769,3.287238826,6.42438,6.304238502,Others,INTJ,I
31,Female,2.86623,6.524991367,9.36233,3.510053316,Sports,ISTP,I
26,Male,9.55823,2.859699657,8.9715,6.0762033,Unknown,ENTJ,E
28,Female,5.43954,4.075601853,9.06465,3.748001103,Unknown,ENTP,E
32,Female,5.0873,5.391816776,8.22982,0.782976577,Technology,ENTP,E
23,Female,4.03032,4.442976883,0.72905,3.621622512,Unknown,ENFP,E
26,Male,2.16733,5.279111413,0.20217,2.131895123,Arts,INFP,I
20,Female,9.1987,5.887259899,6.26943,5.465224225,Unknown,ENTP,E
33,Male,9.67256,6.472762557,0.41125,1.425835711,Unknown,ESFP,E
36,Male,9.72789,7.474291661,8.19892,6.058458096,Arts,ESTJ,E
22,Female,8.38532,5.229922279,1.07833,6.919491643,Arts,ENFJ,E
29,Male,9.89037,7.108806781,7.9924,6.581517148,Sports,ESTJ,E
28,Male,2.57974,2.937899163,2.95367,3.754779512,Arts,INFP,I
32,Female,1.94152,5.249070013,3.94246,3.840098953,Unknown,INFP,I
25,Female,0.44013,1.223513163,9.22837,2.090920946,Unknown,INTP,I
31,Male,6.5,6.111663065,5.96109,2.510590138,Unknown,ESFP,E
29,Female,1.13043,4.459903154,9.66376,5.306157462,Others,INTP,I
40,Female,9.7027,6.828945709,6.41199,6.352692398,Technology,ESTJ,E
21,Male,0.29245,4.121117999,8.66337,6.297034656,Unknown,INTJ,I
32,Female,8.15503,6.342186989,7.80123,5.4960033,Sports,ESTJ,E
27,Female,4.75832,6.339005479,4.32897,3.114283137,Technology,ESFP,E
33,Female,2.89949,6.584266986,4.16106,4.191593288,Others,ISFP,I
20,Female,7.13311,5.540544446,0.45402,6.781366164,Sports,ENFJ,E
20,Male,3.56999,7.638948854,7.97418,2.50755475,Unknown,INTP,I
28,Male,1.53545,6.547861527,0.81292,5.496091498,Arts,ISFP,I
25,Male,3.76221,6.434437934,7.14089,5.122947272,Unknown,INTP,I
33,Male,8.99605,6.131762624,5.81872,6.074588326,Technology,ESFJ,E
21,Male,4.76464,5.605501327,2.64349,6.620107087,Sports,ENFJ,E
30,Female,8.91651,5.668246039,9.61866,3.821261467,Others,ENTP,E
32,Male,5.52661,4.406983191,6.51782,4.16022163,Arts,ENTP,E
26,Female,2.50427,3.355243423,8.50165,6.682877125,Technology,INTJ,I
21,Male,2.02363,3.987027341,2.82586,6.889137986,Sports,INFJ,I
36,Female,6.49861,6.332135742,9.38428,5.643112945,Unknown,ESTP,E
21,Male,0.37196,6.243676043,7.00877,6.577622789,Sports,INTJ,I
31,Female,3.29457,6.691297442,6.76696,4.116951633,Others,ISTP,I
24,Female,6.41508,6.46302691,5.14413,6.728995948,Arts,ESTJ,E
21,Female,5.09483,6.141774383,1.60586,5.260123734,Sports,ENFJ,E
30,Male,2.38867,7.576394032,4.48254,6.298974346,Sports,ISFJ,I
21,Female,9.26575,6.497133042,4.61636,5.629504386,Technology,ENFP,E
24,Female,2.37512,7.274130948,2.56814,6.22033805,Arts,ISFJ,I
26,Male,3.10904,6.888008884,4.46505,6.40345792,Arts,ISFJ,I
25,Female,1.13608,4.504443071,9.40502,4.530059621,Arts,INTP,I
35,Male,7.70675,4.391335538,9.68155,4.387729664,Technology,ENTP,E
23,Female,5.23988,6.721597356,7.06488,1.832261453,Technology,ESTP,E
